"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
48.0783726894218,-2.98332368283005,0.459188361009405,-6.49694969679108,8.19648527861062e-11,3.03269955308593e-09,"FTO"
88.2397991673321,-1.69341027870744,0.404557443527154,-4.18583394225394,2.84121013582451e-05,0.000525623875127534,"UBR2"
43.4191077451244,-3.3075404955078,0.999605825603069,-3.30884475739458,0.00093681766474217,0.0115540845318201,"MC4R"
38.624624997384,2.72472241532581,1.14757833318364,2.37432368365375,0.017581130677305,0.130100367012057,"LEPR"
49.8079986076346,0.824596055297492,0.344695544561409,2.39224460051176,0.0167456781972903,0.130100367012057,"SH2B1"
49.6098717493148,0.642478578949855,0.341718888678367,1.88013773963361,0.0600893082131213,0.370550733980914,"POMC"
40.3294330828983,-1.49201253501698,1.02731043839172,-1.45234826714383,0.146404792980956,0.757660884380427,"SIM1"
22.1285038575319,0.90805515756656,0.652177794175512,1.39234295567289,0.163818569595768,0.757660884380427,"UHMK1"
27.2507301204835,-1.04364553746657,0.833102201717638,-1.25272209737874,0.210306861193031,0.864594873793572,"CREBRF"
32.0430391942901,0.188569641935966,1.01225706034852,0.186286319278467,0.852220235319754,0.990560856444355,"ADCY3"
32.1556281328859,0.107344372259122,1.01836011885195,0.105409049580749,0.916051235543653,0.990560856444355,"AGRP"
32.0219007990608,-0.0672572678364631,1.0122511626382,-0.0664432606440996,0.947024929262235,0.990560856444355,"ANKRD27"
32.0420828610876,0.0838025555651525,1.01219553948262,0.0827928520688681,0.934016252837946,0.990560856444355,"ANO4"
32.0462071774268,-0.10653222998709,1.01368483605531,-0.10509403534303,0.916301192202091,0.990560856444355,"BDNF"
32.0190382359786,-0.075289364302125,1.01221590077097,-0.0743807366044927,0.940707436301359,0.990560856444355,"CADM1"
32.028825776999,-0.0431560876250789,1.01223290644221,-0.0426345432463401,0.965992858986445,0.990560856444355,"CADM2"
32.0217372728875,-0.0580290155536091,1.01242623169253,-0.0573167839167882,0.95429285069934,0.990560856444355,"CALCR"
51.183679628198,0.114636855761523,0.722869238358748,0.158585882035599,0.873995152527552,0.990560856444355,"CNR1"
40.3968805626709,0.091494589648838,1.00518411852431,0.0910227170950126,0.927474540350798,0.990560856444355,"DPP9"
35.3261054515388,-0.0911239605487316,1.02173213889969,-0.0891857631559514,0.928934279642971,0.990560856444355,"GIPR"
61.685723419003,-0.196596197815705,0.672950124223547,-0.29214081510504,0.770178961204489,0.990560856444355,"GPR151"
36.4150931643567,0.343461074744951,1.00206809652512,0.34275223004901,0.731784866199628,0.990560856444355,"GPR75"
25.6770292741339,0.252323234533962,0.687717354449788,0.366899617846397,0.713693896519627,0.990560856444355,"KIAA0586"
23.3567120451956,-0.684420590437368,0.695719157685721,-0.983759873328863,0.325233593256131,0.990560856444355,"KIAA1109"
52.0564941136547,0.00965350277420729,0.815985169430958,0.0118304880233783,0.990560856444355,0.990560856444355,"KSR2"
27.7516105796874,0.0481522895729792,0.84477766908529,0.056999955532818,0.954545230564857,0.990560856444355,"LEP"
34.0960634752823,0.235783211452944,1.02635636201263,0.229728406409044,0.818302820052466,0.990560856444355,"MRAP2"
28.9234162089711,0.103329518388465,0.941803226090174,0.10971455132664,0.912635759797338,0.990560856444355,"NRP1"
38.3741997329384,-0.819372654438668,1.01018203978928,-0.811113860834017,0.417300286663094,0.990560856444355,"NRP2"
19.4079111620368,0.0632221204249242,0.668114163703771,0.0946277206195492,0.924610530758647,0.990560856444355,"NTRK2"
51.093301952482,0.627450599060215,0.68633319152132,0.914206986943781,0.36060809351495,0.990560856444355,"PCSK1"
32.1474653370733,-0.654636576846358,1.02428915206709,-0.639113062483629,0.522749382831651,0.990560856444355,"PDE3B"
24.935150464604,-0.483596671903092,0.669340416905996,-0.722497341694234,0.469988759135797,0.990560856444355,"PHIP"
34.1877831946615,-0.0456135082587724,1.00563350973242,-0.045357983616625,0.963821970713004,0.990560856444355,"PPARG"
20.8842034595704,-0.0402688605770852,0.671011765143023,-0.0600121527951184,0.952145955605771,0.990560856444355,"ROBO1"
41.9682288910507,-0.0686654161387648,1.00073263412554,-0.0686151463410266,0.945295962245525,0.990560856444355,"SPARC"
18.3726046439063,0.692133992993674,0.708222082483709,0.977283835271536,0.32842865348629,0.990560856444355,"TMEM18"
